time,tBRAF,tCRAF,tRAS,tMEK,tERK,tDUSP,tEGFR,tGRB2,tSPRY,tSOS1,pERK,pS1134SOS1,pMEK,SOS1_active,uS1134SOS1,RAS_gtp,RAS_gdp,active_RAF_dimers,active_RAF_monomers,active_MEK,uMEK,uERK,param_set_index,time_pre_treatment,RAFi_concentration,MEKi_concentration,time_treatment,EGFR_expression,EGF_concentration
-10.424242424242424,0.0018386164826281798,0.021052649633870386,0.07532217767433592,0.11384140671315936,0.0884036382290321,0.012045804826815646,0.025483938103311978,0.07469322457015193,0.01724155034094786,0.010574784858832837,0.0003465144112735894,0.0004268618699281658,0.01100599401793608,1.773743647386858e-24,0.01014792298890467,3.183407719988461e-21,0.07532217767433592,1.345743976290854e-38,7.368618253113689e-05,0.01100599401793608,0.10283541269522328,0.08805712381775851,1,24,1.0,0.0,2,1.0,100
-10.181818181818182,0.001838616482628547,0.021052649633852973,0.07532217767433592,0.11384140671316721,0.08840363822904718,0.012004427168852309,0.02534973012738507,0.07469322456938621,0.016578692035151388,0.010574784858833246,0.0003476822561904335,0.0004282353969360446,0.011005994017938997,1.7583810133793318e-24,0.0101465494618972,3.200920427733638e-21,0.07532217767433592,1.360467397576011e-38,7.368618253114813e-05,0.011005994017938997,0.10283541269522821,0.08805595597285674,1,24,1.0,0.0,2,1.0,100
-9.93939393939394,0.001838616482627343,0.021052649633833447,0.07532217767433592,0.11384140671316767,0.08840363822905405,0.01196321850184234,0.025217039171151062,0.07469322456820167,0.015951217562831074,0.010574784858833935,0.00034885321686805963,0.00042961221522279283,0.011005994017932655,1.712934943411236e-24,0.010145172643611141,3.1826689786211357e-21,0.07532217767433592,5.225529050074235e-39,7.36861825310957e-05,0.011005994017932655,0.10283541269523501,0.08805478501218598,1,24,1.0,0.0,2,1.0,100
-9.696969696969697,0.0018386164826258008,0.02105264963381045,0.07532217767433592,0.11384140671315127,0.08840363822903295,0.011922178156204886,0.02508584830024149,0.07469322456547803,0.01535728592480555,0.010574784858835224,0.0003500272953980942,0.0004309923244142227,0.01100599401792362,1.685901128731064e-24,0.010143792534421001,3.1456993972753716e-21,0.07532217767433592,1.1542701415023712e-38,7.368618253102881e-05,0.01100599401792362,0.10283541269522764,0.08805361093363487,1,24,1.0,0.0,2,1.0,100
-9.454545454545453,0.0018386164826239837,0.021052649633797084,0.07532217767433592,0.11384140671313811,0.08840363822901424,0.011881305465801425,0.02495614082260958,0.07469322455812627,0.014795177686871188,0.01057478485883823,0.0003512044937850356,0.0004323757240254206,0.011005994017912975,1.6843285140464205e-24,0.010142409134812808,3.1127159443649604e-21,0.07532217767433592,1.0073717934303681e-38,7.368618253095293e-05,0.011005994017912975,0.10283541269522514,0.08805243373522921,1,24,1.0,0.0,2,1.0,100
-9.212121212121211,0.001838616482621715,0.02105264963379282,0.07532217767433592,0.11384140671313037,0.08840363822900099,0.01184059976493298,0.024827900075616954,0.07469322454767752,0.014263184473713907,0.010574784858842326,0.0003523848140376376,0.0004337624135742989,0.011005994017899838,1.7005864885643846e-24,0.010141022445268027,3.0917243248579127e-21,0.07532217767433592,2.0063547072435782e-39,7.36861825308607e-05,0.011005994017899838,0.10283541269523053,0.08805125341496335,1,24,1.0,0.0,2,1.0,100
-8.969696969696969,0.0018386164826182717,0.021052649633787515,0.07532217767433592,0.11384140671312623,0.08840363822899193,0.011800060392335204,0.02470110970735135,0.07469322453998672,0.013759751179455312,0.010574784858845268,0.0003535682580850211,0.00043515239247179775,0.01100599401788027,1.6972355602076053e-24,0.010139632466373468,3.0817804183972383e-21,0.07532217767433592,-3.623364297362157e-39,7.36861825307209e-05,0.01100599401788027,0.10283541269524597,0.0880500699709069,1,24,1.0,0.0,2,1.0,100
-8.727272727272727,0.0018386164826172484,0.021052649633787023,0.07532217767433592,0.11384140671312906,0.08840363822898346,0.011759686689834596,0.024575753578324748,0.07469322453026285,0.013283414157748183,0.010574784858849112,0.00035475482779348744,0.00043654566004585737,0.011005994017874613,1.682523881355696e-24,0.010138239198803255,3.0698503468575827e-21,0.07532217767433592,-4.664216262235171e-39,7.368618253067956e-05,0.011005994017874613,0.10283541269525445,0.08804888340118996,1,24,1.0,0.0,2,1.0,100
-8.484848484848484,0.0018386164826172948,0.021052649633787727,0.07532217767433592,0.11384140671312894,0.08840363822897308,0.011719478000243228,0.024451815615098425,0.07469322451998281,0.012832735090608274,0.010574784858853242,0.00035594452500706296,0.0004379422155954491,0.011005994017874837,1.6639686180171493e-24,0.010136842643257794,3.0552476774501225e-21,0.07532217767433592,-1.66699114318925e-39,7.368618253068165e-05,0.011005994017874837,0.1028354126952541,0.08804769370396602,1,24,1.0,0.0,2,1.0,100
-8.242424242424242,0.00183861648261612,0.021052649633786988,0.07532217767433592,0.11384140671311264,0.08840363822895839,0.011679433669854229,0.02432927998266149,0.07469322451066303,0.01240637820114398,0.010574784858856998,0.00035713735150050757,0.0004393420583278235,0.011005994017867402,1.65752575020704e-24,0.010135442800529174,3.0383432354984535e-21,0.07532217767433592,1.7891014782741044e-39,7.368618253063419e-05,0.011005994017867402,0.10283541269524525,0.08804650087745788,1,24,1.0,0.0,2,1.0,100
-8.0,0.0018386164826154783,0.021052649633799464,0.07532217767433592,0.11384140671309716,0.08840363822895049,0.011639553048242322,0.02420813106711639,0.07469322450065963,0.01200309361167596,0.010574784858861281,0.00035833330898548115,0.0004407451873662571,0.011005994017862663,1.6533232496169827e-24,0.010134039671495024,3.023357755139881e-21,0.07532217767433592,1.764269095121919e-39,7.368618253061086e-05,0.011005994017862663,0.1028354126952345,0.08804530491996501,1,24,1.0,0.0,2,1.0,100
-7.757575757575758,0.0018386164826156603,0.021052649633810146,0.07532217767433592,0.11384140671308478,0.08840363822893894,0.011599835486695846,0.024088353368242717,0.07469322449079875,0.011621671645626844,0.010574784858865436,0.0003595323991382874,0.00044215160178746963,0.011005994017862796,1.646409028413533e-24,0.010132633257077965,3.008334165826877e-21,0.07532217767433592,1.7008331377056076e-40,7.368618253062034e-05,0.011005994017862796,0.10283541269522198,0.08804410582980066,1,24,1.0,0.0,2,1.0,100
-7.515151515151516,0.0018386164826161933,0.021052649633808967,0.07532217767433592,0.11384140671307681,0.08840363822891721,0.011560280338896773,0.023969931546017637,0.07469322448142629,0.011260962724818952,0.010574784858869143,0.0003607346235864758,0.00044356130060389814,0.011005994017865436,1.6323804134606828e-24,0.010131223558265245,2.991760543694151e-21,0.07532217767433592,-9.515375968274942e-40,7.368618253064155e-05,0.011005994017865436,0.10283541269521138,0.08804290360533074,1,24,1.0,0.0,2,1.0,100
-7.272727272727273,0.001838616482612991,0.021052649633805775,0.07532217767433592,0.1138414067130587,0.08840363822889336,0.011520886962000553,0.02385285049042976,0.07469322447169348,0.010919898087233275,0.010574784858873155,0.0003619399838843705,0.0004449742827319925,0.011005994017846498,1.618942773768776e-24,0.010129810576141162,2.972513714435072e-21,0.07532217767433592,-1.8327573591351546e-40,7.368618253051193e-05,0.011005994017846498,0.1028354126952122,0.08804169824500899,1,24,1.0,0.0,2,1.0,100
-7.030303030303031,0.0018386164826084137,0.021052649633801438,0.07532217767433592,0.11384140671304326,0.08840363822888267,0.01148165471584611,0.023737095266224667,0.07469322446227686,0.010597464849754332,0.010574784858877114,0.0003631484815315197,0.0004463905470161814,0.011005994017819902,1.608411673038555e-24,0.010128394311860934,2.952995507747999e-21,0.07532217767433592,5.4919378571510156e-40,7.368618253032667e-05,0.011005994017819902,0.10283541269522335,0.08804048974735115,1,24,1.0,0.0,2,1.0,100
-6.787878787878789,0.0018386164826030974,0.021052649633800335,0.07532217767433592,0.11384140671303035,0.08840363822888435,0.011442582961325344,0.02362265100659302,0.07469322445317673,0.010292671550200534,0.010574784858881041,0.00036436011800473846,0.0004478100922711736,0.011005994017789138,1.6009787192969676e-24,0.010126974766609868,2.9341149862392377e-21,0.07532217767433592,6.476279845817949e-40,7.368618253011224e-05,0.011005994017789138,0.10283541269524121,0.08803927811087961,1,24,1.0,0.0,2,1.0,100
-6.545454545454547,0.0018386164825979917,0.021052649633809917,0.07532217767433592,0.11384140671301352,0.08840363822887704,0.011403671063217715,0.023509503097739363,0.07469322444394455,0.010004606922100458,0.010574784858885087,0.00036557489469877613,0.00044923291720416823,0.011005994017759136,1.5914679140492718e-24,0.010125551941680919,2.916165749747728e-21,0.07532217767433592,-1.4225918039060055e-40,7.368618252990857e-05,0.011005994017759136,0.10283541269525437,0.08803806333417825,1,24,1.0,0.0,2,1.0,100
-6.303030303030301,0.001838616482596019,0.02105264963382173,0.07532217767433592,0.11384140671302682,0.0884036382288921,0.011364918389349433,0.02339763712027796,0.07469322443512606,0.009732414810904916,0.010574784858888816,0.0003667928129418669,0.0004506590204358821,0.011005994017748336,1.5797197929591273e-24,0.010124125838452933,2.897381461200611e-21,0.07532217767433592,-4.687265405156233e-40,7.36861825298315e-05,0.011005994017748336,0.10283541269527849,0.08803684541595024,1,24,1.0,0.0,2,1.0,100
-6.060606060606059,0.0018386164825968583,0.021052649633833784,0.07532217767433592,0.11384140671305912,0.08840363822892035,0.011326324308274925,0.023287038700347745,0.07469322442659616,0.009475250301651007,0.01057478485889239,0.0003680138740450357,0.00045208840056481863,0.011005994017754423,1.5667478665930962e-24,0.01012269645832757,2.8776734058481393e-21,0.07532217767433592,-2.597966470528021e-40,7.368618252986779e-05,0.011005994017754423,0.1028354126953047,0.08803562435487532,1,24,1.0,0.0,2,1.0,100
-5.818181818181817,0.0018386164825985715,0.02105264963384191,0.07532217767433592,0.11384140671308084,0.08840363822893979,0.011287888192212495,0.023177693697649337,0.07469322441810268,0.00923233425098243,0.010574784858896139,0.0003692380792384743,0.00045352105608439946,0.011005994017765053,1.5557021116155157e-24,0.010121263802811739,2.8573181483097067e-21,0.07532217767433592,2.8374764924359634e-40,7.368618252993844e-05,0.011005994017765053,0.10283541269531578,0.08803440014970132,1,24,1.0,0.0,2,1.0,100
-5.575757575757574,0.0018386164826021043,0.02105264963384053,0.07532217767433592,0.11384140671309939,0.08840363822894676,0.011249609416456889,0.023069588164634527,0.07469322441003884,0.009002936210973742,0.010574784858899414,0.00037046542968345456,0.00045495698539879957,0.011005994017786036,1.5458482067500711e-24,0.010119827873500613,2.8374980552236136e-21,0.07532217767433592,3.534514442965834e-40,7.368618253008042e-05,0.011005994017786036,0.10283541269531335,0.0880331727992633,1,24,1.0,0.0,2,1.0,100
-5.333333333333332,0.0018386164826040719,0.021052649633835553,0.07532217767433592,0.11384140671310977,0.08840363822893844,0.01121148735763931,0.022962708236016743,0.07469322440222881,0.008786344524039945,0.010574784858902472,0.00037169592650968203,0.00045639618687156095,0.011005994017797834,1.53594563161575e-24,0.01011838867203091,2.818029235324709e-21,0.07532217767433592,9.712244196208153e-41,7.368618253015868e-05,0.011005994017797834,0.10283541269531193,0.08803194230242876,1,24,1.0,0.0,2,1.0,100
-5.09090909090909,0.0018386164826022188,0.021052649633836257,0.07532217767433592,0.11384140671311359,0.08840363822891857,0.011173521395117474,0.022857040216489453,0.0746932243945517,0.00858188952815108,0.010574784858905579,0.00037292957078525866,0.00045783865878657257,0.011005994017787553,1.5244338656392755e-24,0.010116946200119006,2.7985543183829113e-21,0.07532217767433592,-2.1881146689125285e-40,7.368618253008417e-05,0.011005994017787553,0.10283541269532605,0.08803070865813331,1,24,1.0,0.0,2,1.0,100
-4.848484848484848,0.0018386164826032034,0.021052649633850694,0.07532217767433592,0.11384140671313313,0.08840363822890987,0.011135710911497652,0.0227525706105645,0.07469322438730361,0.008388947078156359,0.0105747848589087,0.00037416636350514254,0.000459284399333373,0.011005994017793735,1.5123410808287396e-24,0.010115500459575325,2.7784035340139744e-21,0.07532217767433592,-1.3135256727333834e-40,7.368618253012677e-05,0.011005994017793735,0.1028354126953394,0.08802947186540473,1,24,1.0,0.0,2,1.0,100
-4.6060606060606055,0.0018386164826034801,0.021052649633858504,0.07532217767433592,0.11384140671315077,0.08840363822890261,0.011098055291553721,0.02264928605398967,0.07469322438026517,0.008206920249906751,0.010574784858911713,0.0003754063056110558,0.00046073340663326315,0.011005994017796008,1.500806753354669e-24,0.01011405145227845,2.758029249064221e-21,0.07532217767433592,7.808851330443639e-41,7.368618253013952e-05,0.011005994017796008,0.10283541269535476,0.08802823192329155,1,24,1.0,0.0,2,1.0,100
-4.363636363636363,0.0018386164826031078,0.021052649633854923,0.07532217767433592,0.11384140671316009,0.08840363822889397,0.01106055392160483,0.02254717327643953,0.0746932243734096,0.008035232074828244,0.01057478485891454,0.00037664939800851195,0.0004621856787611335,0.011005994017794495,1.4903668695187305e-24,0.010112599180153408,2.737736327877527e-21,0.07532217767433592,2.291515916747673e-40,7.368618253012383e-05,0.011005994017794495,0.1028354126953656,0.08802698883088546,1,24,1.0,0.0,2,1.0,100
-4.121212121212121,0.001838616482606213,0.02105264963386091,0.07532217767433592,0.11384140671316474,0.08840363822888395,0.01102320619147114,0.022446219219322418,0.07469322436695353,0.007873349145772297,0.010574784858917117,0.00037789564151958447,0.00046364121368509044,0.011005994017812128,1.4800663810310701e-24,0.010111143645232025,2.717938934961629e-21,0.07532217767433592,7.41805781324792e-41,7.368618253025007e-05,0.011005994017812128,0.10283541269535261,0.08802574258736436,1,24,1.0,0.0,2,1.0,100
-3.878787878787879,0.0018386164826088745,0.02105264963386303,0.07532217767433592,0.11384140671315578,0.08840363822886671,0.010986011493933157,0.022346411000000618,0.0746932243606673,0.007720770746680072,0.010574784858919536,0.0003791450368935351,0.00046510000928022923,0.011005994017826698,1.4690962125214394e-24,0.010109684849639308,2.6981380473603395e-21,0.07532217767433592,-6.573334457782068e-41,7.368618253035776e-05,0.011005994017826698,0.10283541269532907,0.08802449319197317,1,24,1.0,0.0,2,1.0,100
-3.6363636363636367,0.0018386164826096744,0.02105264963386753,0.07532217767433592,0.11384140671314161,0.08840363822885215,0.01094896922229379,0.022247735766097784,0.07469322435546927,0.007577000912776476,0.010574784858921521,0.0003803975848525475,0.000466562063389368,0.011005994017830433,1.4576039758304475e-24,0.010108222795532154,2.678273129248806e-21,0.07532217767433592,-1.0717727936571577e-40,7.368618253039093e-05,0.011005994017830433,0.10283541269531117,0.08802324064399959,1,24,1.0,0.0,2,1.0,100
-3.3939393939393945,0.0018386164826068826,0.02105264963388654,0.07532217767433592,0.11384140671314412,0.088403638228863,0.010912078773649105,0.022150180890320604,0.07469322435312484,0.007441585176452647,0.010574784858922548,0.00038165328601835855,0.00046802737372844347,0.011005994017814314,1.4465460223406374e-24,0.010106757485194105,2.658271784496303e-21,0.07532217767433592,6.381640154072145e-41,7.368618253028226e-05,0.011005994017814314,0.1028354126953298,0.08802198494284465,1,24,1.0,0.0,2,1.0,100
-3.1515151515151523,0.0018386164826091986,0.021052649633899797,0.07532217767433592,0.11384140671315388,0.08840363822887368,0.010875339547978605,0.022053733913029956,0.07469322435105377,0.007314096571395621,0.01057478485892348,0.00038291214106282446,0.0004694959380602184,0.011005994017827567,1.4357584084031441e-24,0.010105288920863261,2.6383701000866924e-21,0.07532217767433592,1.0782166000524092e-40,7.368618253037824e-05,0.011005994017827567,0.10283541269532631,0.08802072608781085,1,24,1.0,0.0,2,1.0,100
-2.90909090909091,0.0018386164826132124,0.02105264963390868,0.07532217767433592,0.11384140671315938,0.08840363822887981,0.010838750946279925,0.021958382432994174,0.0746932243471869,0.007194116730432574,0.010574784858924898,0.00038417415049867693,0.00047096775396246666,0.011005994017850329,1.4251091677268378e-24,0.010103817104962432,2.618582379058556e-21,0.07532217767433592,6.297841694223795e-41,7.368618253054175e-05,0.011005994017850329,0.10283541269530906,0.08801946407838114,1,24,1.0,0.0,2,1.0,100
-2.6666666666666643,0.0018386164826143603,0.021052649633913404,0.07532217767433592,0.11384140671314481,0.08840363822887455,0.010802312372536794,0.021864114222358604,0.07469322433981354,0.007081255407018709,0.010574784858927275,0.0003854393147395297,0.0004724428188909776,0.011005994017856043,1.4143020764375146e-24,0.010102342040036297,2.5989141143593177e-21,0.07532217767433592,1.1482331211130753e-43,7.368618253058899e-05,0.011005994017856043,0.10283541269528877,0.08801819891413502,1,24,1.0,0.0,2,1.0,100
-2.424242424242422,0.0018386164826165782,0.02105264963390234,0.07532217767433592,0.11384140671312933,0.08840363822886131,0.01076602323377114,0.021770917226884415,0.0746932243359358,0.006975147992920843,0.010574784858928564,0.00038670763414688124,0.00047392113023897773,0.011005994017868052,1.4034507170799054e-24,0.010100863728689586,2.5792730464179015e-21,0.07532217767433592,-4.68565266731504e-42,7.368618253067607e-05,0.011005994017868052,0.10283541269526128,0.08801693059471442,1,24,1.0,0.0,2,1.0,100
-2.18181818181818,0.0018386164826192297,0.021052649633891564,0.07532217767433592,0.11384140671312099,0.08840363822885343,0.010729882938735962,0.021678779489630616,0.07469322433204821,0.006875442968626019,0.01057478485893033,0.0003879791091039211,0.0004754026854094589,0.011005994017882876,1.3927168695533099e-24,0.01009938217352087,2.559715400213766e-21,0.07532217767433592,2.097330099046698e-41,7.36861825307806e-05,0.011005994017882876,0.1028354126952381,0.0880156591197495,1,24,1.0,0.0,2,1.0,100
-1.9393939393939377,0.0018386164826221785,0.021052649633892064,0.07532217767433592,0.11384140671312662,0.08840363822885879,0.010693890898135697,0.021587689164342408,0.07469322432685858,0.00678180443547401,0.010574784858932972,0.0003892537399361479,0.00047688748173491927,0.011005994017899869,1.3822311480637214e-24,0.010097897377198052,2.5402974648903484e-21,0.07532217767433592,5.023937805070456e-41,7.368618253089952e-05,0.011005994017899869,0.10283541269522675,0.08801438448892264,1,24,1.0,0.0,2,1.0,100
-1.6969696969696955,0.001838616482624966,0.02105264963390042,0.07532217767433592,0.11384140671313889,0.08840363822886367,0.010658046525879596,0.021497634584995994,0.07469322432321114,0.0066939205330129705,0.010574784858934141,0.0003905315268598225,0.0004783755164159104,0.011005994017916076,1.3719178374721024e-24,0.010096409342518231,2.5211121608704036e-21,0.07532217767433592,3.7629519266883164e-41,7.368618253101351e-05,0.011005994017916076,0.10283541269522282,0.08801310670200385,1,24,1.0,0.0,2,1.0,100
-1.4545454545454533,0.0018386164826297258,0.021052649633903818,0.07532217767433592,0.11384140671314348,0.08840363822886486,0.010622349238537051,0.021408604232588974,0.07469322431905617,0.006611497246487232,0.010574784858936011,0.00039181246996886846,0.00047986678650795367,0.011005994017943183,1.3615822495870528e-24,0.010094918072428058,2.5020860201835916e-21,0.07532217767433592,1.4430836502846098e-41,7.368618253120596e-05,0.011005994017943183,0.10283541269520029,0.08801182575889599,1,24,1.0,0.0,2,1.0,100
-1.212121212121211,0.001838616482635136,0.021052649633900248,0.07532217767433592,0.1138414067131405,0.08840363822886294,0.010586798453355813,0.021320586625119244,0.0746932243147021,0.006534244720274724,0.010574784858938209,0.00039309656936835363,0.0004813612890754691,0.011005994017973746,1.3512029507316785e-24,0.01009342356986274,2.4831949562052512e-21,0.07532217767433592,-3.307185543285869e-42,7.368618253142312e-05,0.011005994017973746,0.10283541269516674,0.08801054165949458,1,24,1.0,0.0,2,1.0,100
-0.9696969696969688,0.0018386164826364481,0.0210526496338954,0.07532217767433592,0.11384140671314467,0.08840363822886628,0.01055139359124727,0.02123357048270692,0.07469322431162827,0.0064618973939640206,0.010574784858938955,0.00039438382507407384,0.0004828590210693106,0.011005994017981545,1.3409113000514175e-24,0.010091925837869643,2.464394441361763e-21,0.07532217767433592,2.0295455623074766e-41,7.368618253147503e-05,0.011005994017981545,0.10283541269516314,0.0880092544037922,1,24,1.0,0.0,2,1.0,100
-0.7272727272727266,0.00183861648263754,0.021052649633891227,0.07532217767433592,0.11384140671315181,0.0884036382288599,0.01051613407587114,0.02114754467429361,0.07469322430791588,0.006394205649131732,0.010574784858940514,0.0003956742370574822,0.0004843599793800213,0.011005994017988198,1.3308007864098233e-24,0.010090424879560493,2.4457542877363745e-21,0.07532217767433592,3.735787832291906e-41,7.368618253151814e-05,0.011005994017988198,0.10283541269516361,0.08800796399180241,1,24,1.0,0.0,2,1.0,100
-0.4848484848484844,0.0018386164826383403,0.02105264963388922,0.07532217767433592,0.11384140671315703,0.08840363822884904,0.010481019331649969,0.021062498109357012,0.0746932243042437,0.006330923681147673,0.010574784858941987,0.00039696780523723537,0.0004858641608378794,0.011005994017993027,1.3208638025636846e-24,0.010088920698104109,2.4273010886103116e-21,0.07532217767433592,4.0774387408248417e-41,7.368618253154995e-05,0.011005994017993027,0.10283541269516401,0.08800667042361181,1,24,1.0,0.0,2,1.0,100
-0.2424242424242422,0.001838616482639062,0.02105264963389077,0.07532217767433592,0.11384140671315221,0.08840363822884341,0.010446048786189462,0.02097841986943981,0.07469322430162254,0.006271823978467677,0.0105747848589421,0.00039826452943464473,0.000487371562153655,0.011005994017996824,1.3110256065290064e-24,0.010087413296788444,2.4090674042953735e-21,0.07532217767433592,2.2734296514507934e-41,7.368618253157937e-05,0.011005994017996824,0.10283541269515538,0.08800537369940875,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.0,0.001838616482639865,0.021052649633896837,0.07532217767433592,0.11384140671315442,0.08840363822883425,0.010411221869937783,0.02089529918699011,0.07469322429829278,0.006216693510478185,0.01057478485894348,0.0003995644093697968,0.0004888821799157629,0.011005994018001331,1.3011738197223124e-24,0.010085902679027718,2.390986998038911e-21,0.07532217767433592,8.06081509005404e-42,7.368618253161287e-05,0.011005994018001331,0.10283541269515309,0.08800407381946446,1,24,1.0,0.0,2,1.0,100
0.020202020202020204,0.0018386164826385174,0.021052649633860547,0.07532217767423624,0.11384140671299037,0.08840363823020225,0.010408649933281633,0.01656529046536742,0.07469322429696755,0.006299131769750519,0.010574784859014301,0.005665207598845482,0.004209228298778402,0.0285811576291712,5.8659665757876164e-05,0.006365556560235896,0.007996623423301624,0.0673255542509347,0.00016122350287858475,6.758901938707039e-05,0.0285811576291712,0.08526024908381916,0.08273843063135677,1,24,1.0,0.0,2,1.0,100
0.04040404040404041,0.0018386164826365568,0.02105264963392682,0.0753221776740974,0.11384140671183497,0.0884036383492244,0.010407847165114845,0.013215181148932158,0.0746932242969859,0.0068549896129978544,0.010574784859036507,0.013444496587473645,0.006534273929678654,0.03825599164931824,2.6610681909145576e-05,0.004040510929357865,0.01089971366578159,0.06442246400831579,0.0002685220587663467,6.367827796034874e-05,0.03825599164931824,0.07558541506251673,0.07495914176175077,1,24,1.0,0.0,2,1.0,100
0.06060606060606061,0.0018386164826264808,0.021052649634092556,0.07532217767425683,0.1138414067125084,0.08840363831093324,0.010408224638483326,0.01071948505338438,0.07469322429697024,0.007724406284668973,0.010574784859039474,0.01709359175710324,0.0071213232977507404,0.042357288267340074,1.6686656156961636e-05,0.0034534615612887443,0.012164602042809844,0.06315757563144694,0.0003202603171123381,6.179252938955114e-05,0.042357288267340074,0.07148411844516829,0.07131004655382998,1,24,1.0,0.0,2,1.0,100
0.08080808080808081,0.001838616482631512,0.021052649633771816,0.07532217767394701,0.11384140671114792,0.08840363834415742,0.01040916264266142,0.008840085797996177,0.0746932242970249,0.008740111906390765,0.010574784859036821,0.018831223624251395,0.0073444783431927405,0.04427338413723434,1.1675697330764002e-05,0.0032303065158440798,0.012770173707143105,0.06255200396680398,0.00034595833898874744,6.085785915870335e-05,0.04427338413723434,0.06956802257391359,0.06957241471990605,1,24,1.0,0.0,2,1.0,100
0.10101010101010102,0.0018386164826413713,0.02105264963416642,0.07532217767419888,0.11384140671167195,0.0884036383242237,0.010410354658880197,0.007407326184374084,0.07469322429703273,0.00981940454073873,0.010574784858992632,0.019533006772808312,0.007426812891644313,0.04504249607701996,8.66203901385096e-06,0.0031479719673483206,0.013015655627028397,0.06230652204717046,0.00035654557920620404,6.047504504939996e-05,0.04504249607701996,0.06879891063465184,0.06887063155141539,1,24,1.0,0.0,2,1.0,100
