Parameter_set,chi2,ep_RAF_RAF_mod_RASstategtp_double_deltaG,bind_RASstategtp_RAF_kf,bind_RASstategtp_RAF_kD,bind_RASstategtp_RAF_phi,bind_RAF_RAF_kf,bind_RAF_RAF_kD,bind_RAF_RAF_phi,bind_RAFi_RAF_kf,bind_RAFi_RAF_kD,bind_RAFi_RAF_phi,ep_RAF_RAF_mod_RAFi_single_deltaG,ep_RAF_RAF_mod_RAFi_double_deltaG,bind_RAF_MEKphosphou_kf,bind_RAF_MEKphosphou_kD,bind_RAF_MEKphosphou_phi,catalyze_RAFrafiNone_MEK_p_kcat,bind_MEKi_MEK_kf,bind_MEKi_MEK_kD,bind_MEKi_MEK_phi,ep_MEKphosphop_MEKi_deltaG,bind_MEK_ERKphosphou_kf,bind_MEK_ERKphosphou_kD,catalyze_MEKmekiNone_phosphop_ERK_p_kcat,bind_DUSP_ERKphosphop_kf,bind_DUSP_ERKphosphop_kD,DUSP_eq,synthesize_ERKphosphop_DUSP_ERK_gexpslope,synthesize_ERKphosphop_DUSP_kdeg,ep_EGFR_EGFR_mod_EGF_single_deltaG,ep_EGFR_EGFR_mod_EGF_double_deltaG,bind_EGF_EGFR_kf,bind_EGF_EGFR_kD,bind_EGF_EGFR_phi,bind_EGFR_EGFR_kf,bind_EGFR_EGFR_kD,bind_EGFR_EGFR_phi,catalyze_GRB2_RTKSH2ANY_deg_kcat,EGFR_eq,synthesize_ERKphosphop_EGFR_ERK_gexpslope,synthesize_ERKphosphop_EGFR_kdeg,bind_EGFR_GRB2_kf,bind_EGFR_GRB2_kD,bind_SPRY_GRB2_kf,bind_SPRY_GRB2_kD,SPRY_eq,synthesize_ERKphosphop_SPRY_ERK_gexpslope,synthesize_ERKphosphop_SPRY_kdeg,bind_GRB2_SOS1_kf,bind_GRB2_SOS1_kD,bind_GRB2_SOS1_phi,catalyze_ERKphosphop_SOS1_pS1134_kbase,catalyze_ERKphosphop_SOS1_pS1134_kcat,ep_SOS1S1134p_GRB2_deltaG,bind_SOS1_RAS_kf,bind_SOS1_RAS_kD,catalyze_SOS1_RAS_gtp_kcat,catalyze_PP2A_MEK_u_kcatr,catalyze_DUSP_ERK_u_kcatr,catalyze_phosphatase_SOS1_uS1134_kcatr,catalyze_NF1_RAS_gdp_kcatr,BRAF_0,CRAF_0,RAS_0,MEK_0,ERK_0,GRB2_0,SOS1_0,pMEK_IF_scale,pMEK_IF_offset,pERK_IF_scale,pERK_IF_offset
52,43.42351381413093,0.00021427256082270536,810072.1284847563,0.00011127604975057424,1.0,7498.324134565743,13697.316468585253,1.0,5198753.07197102,0.0025433298006447163,0.0,0.00015237941431941993,7531.836606724251,48809874.38766347,0.00026394070354975215,1.0,1427226004.223438,1003.0969964137727,0.03420264163426623,0.0,5.118581114838686,548430.7786831938,0.0016287554052900712,9362017.314623978,14793212.642933542,0.009400636718952787,1866.376854488109,0.20588611561604322,0.20563619534145092,0.0009166896543878488,25.451714325839777,32487.31504390896,0.062001768896679514,1.0,2889.4723968234002,14.5442004024347,1.0,9.950311115379101,7914.814851171268,0.9271930978049596,0.064905662922395,87874.40754581669,0.01393747912744606,901289.5797408331,0.036374710874103565,0.7221801048649539,11.016395014234206,0.2117183301521024,177504.55822852446,0.642082051507079,0.0,1.8308028929169295,69274.9705774139,2.6212962728887024,224840.188126247,0.0378227202020771,8175.4653083737485,5.535137706631876e-06,8.126479422605096,0.010185237960606297,0.0021702682653233327,1104.90782684246,12648.907889071657,45542.13538423659,66920.12754106805,63608.83624240948,44633.00731154281,6367.739230305664,1.1378698496686515,0.1636524570062719,3.7782539060076705,0.07805966263898313
53,43.52177805846339,0.0016767563896857463,185408.64926284325,0.00012072504056490497,1.0,2389.9542087768455,7613.469986177978,1.0,555140.2159374682,0.0017911667966099595,0.0,0.00010181793857895297,8991.176642757406,6412437.866035433,0.0002722908326630467,1.0,104223515.97977886,1000.0004835429866,0.02362142861301191,0.0,5.095574434440234,103733.72658514616,0.003323336902409555,5242839.707866925,2749587.7230361393,0.010995171050138813,1860.0506482469111,0.20702260543673384,0.14333427035822774,0.19706013228842145,0.00022404928381151927,8978.297048275388,0.042589885254416274,1.0,4778.672304771804,68.53672215915498,1.0,13.438756657034638,8004.979977956634,0.8824302755093434,0.05548127207214272,1871837.096612573,0.00045924216958256376,1227.0959140253674,0.0025223651070441578,9.848554668846443,10.120998255471438,0.19947391431552866,658136.8981380287,0.005431050611938615,0.0,0.0282383072951593,4689.962281888088,7525.732545304384,92815250.25831251,0.01521054411462817,1012.6591472468405,6.116930977304154e-06,1.4974405519112757,0.010380325928532436,0.007417761576194793,1105.5814925623872,12511.808826856153,45492.63997246255,66779.09513280625,65786.46038809956,45078.30524167784,6361.466727167919,1.1067329752534114,0.15738729091845924,3.789689600802931,0.07613647924481626
54,43.59215799011448,0.00016297675228666873,1050.8657832884246,0.0001660142200119182,1.0,3212.5502855744335,51.90425193515174,1.0,10023166.713384094,0.05380348062615179,0.0,0.0004934041245511339,9997.92776159772,58041653.89524122,0.17034464563999552,1.0,851633.1232098773,15371.407468845373,0.004007235611017481,0.0,56.88406343407048,98993931.0961645,2.9195495767503287e-05,9574066.29740499,66480573.39133005,0.003354068155849681,1135.154943914455,0.6228576390204508,0.12633700411617255,0.011195544654026028,0.009660002333527965,45904.60373739849,0.0027167275643193043,1.0,3051026.2069079205,7.282073725673172,1.0,25.618240034115136,8594.300020800538,1.030216104213317,0.042196121312167274,222316.07996876445,0.19744800188880357,31174290.016975842,0.005709111150908981,1.6631230884743975,11.79168840894395,0.22324458675607908,31124.149066754577,0.01088413451015128,0.0,9.914653597046971,22253.62876039513,289.15376170944063,38226765.40195089,0.36798519642471267,5183.799245896065,0.008561235795468762,9.087180432294783,0.008629516238280356,0.0009146446760249395,1107.9512738295277,12549.93280942877,45455.15177458355,68823.71827298428,53477.9467805904,45552.27915341761,6366.876701104816,2.006542583956802,0.0831866707377416,3.9149170700805747,0.08816976578099175
55,43.625805886493886,0.0002078267231275347,1000.0044900510119,0.029918514063063544,1.0,3546574.8499206817,30.91469883194675,1.0,24899.60972252111,0.06347076458975894,0.0,0.0005616933083448229,5361.30012914972,49929.503793923745,0.9979418945705397,1.0,9063582.245220076,2851658.792763659,0.0032879863809787513,0.0,1.1527007626554326,162827.80934563235,0.0023501091316234833,159309.36626558265,62782744.98681851,2.2233317504269694e-05,2070.5754955478465,0.10016910052135751,0.01679243245148578,0.0008282566662481862,24.09837454244399,9080230.225112846,0.020130403494989953,1.0,418443.330402859,11.777227381338372,1.0,176.1639339305839,7908.98387329848,0.9175890498011994,0.021819714813285793,1559.3552615420565,0.024007613459074418,3125645.857805528,0.0014072609285411919,0.10511266131633892,9.40792869239841,0.22694984266476262,6874516.679157854,0.00025592717922460166,0.0,0.012433479424450097,1672480.3733503222,8453.913113849047,25262.961487061297,0.0004254992706545675,2589.763883723509,3.8045516115355835e-05,0.0577857707104853,0.010081672374414818,0.0012553233872343397,1107.6226037353154,12495.635262122905,45459.386460213624,64847.47942003715,66102.20246163447,45761.52828090326,6358.617778699189,4.672229347434418,0.010641523048254707,3.964735660066109,0.07884385308142562
56,43.67604555449441,0.00010003801829983956,6666.7071777915635,0.0005853434460141867,1.0,1187242.6783612145,22.740963964066967,1.0,2757.934388124891,0.0312752204793333,0.0,0.002708391299563577,23.636165378072118,15407.9670130693,0.0001448800008987137,1.0,1175781.3575300074,8450.82055538698,0.013482740630104736,0.0,14.328610260893377,99213259.96850796,3.064922447983715e-05,9063473.723589068,53790321.496363945,0.007507122972408555,843.0042225863132,0.6254407112970629,0.03290146453300342,0.0027216373732658035,9891.425401278202,28913.48558550072,0.0036467983531039846,1.0,8322883.009098551,92.24823595883518,1.0,10.177123154615666,8257.736297446489,1.0106587077880451,0.03049078320052924,3800457.2353787697,0.00015066653827345804,151477.47597960444,0.0013894514617506255,1.0758939262602703,9.573522625299379,0.2614353238891263,5826840.90023965,0.00018006535434824162,0.0,0.29811594411749254,1529373.8143205617,5454.4111289270095,998268.5521215319,0.00384923122378308,1131.9575486868546,2.247744066983412e-05,4.194965456735337,0.008926207329437058,0.2176200831987183,1108.0042851311382,12682.311324130305,45400.19205048045,67925.61981421812,55330.31720468851,46289.458459477675,6357.722235985864,2.216998146362624,0.014931857271425163,3.9097426870815215,0.06841776137619347
57,43.74442513561861,0.00020104941811923766,414689.9309010963,0.0008858119343575425,1.0,1000.110497837394,5.83611599743306,1.0,27727.233971613845,0.057830673334402546,0.0,0.005362223019497864,64.16717150025335,172182.27184784933,0.02686891285240861,1.0,8451241.44323652,277028.38498762576,0.00832511007713254,0.0,10.999986442585522,99865828.58967876,1.0706380858975654e-05,15956.736619840807,22383516.27740202,0.00019666293189222168,1918.9448545913901,0.15404428437633336,0.032763536697294815,0.0027491205455079646,8634.352058980232,614876.8501898563,0.123141933347861,1.0,6010498.308305529,2.373185774423426,1.0,5.765282791243961,7334.129794491507,0.8513377136612889,0.013866849978842745,1001.6537266642515,0.0006889303404730838,86352662.56585169,0.003781924762957574,0.5381229639535201,7.841886485082978,0.3162212358074599,429199.08538191475,0.0005885073264614122,0.0,0.023575040256201565,165168.76045537417,187.20895780292614,1202052.28886029,0.0003981430224467174,22065.26801473631,0.0004086488056682382,0.8906748116966546,0.011866469511560427,0.11874579091368193,1107.948256725194,12518.029088507552,45534.10545870648,60553.61854399584,78776.37255687309,45766.819115127,6367.963368774497,12.207020597642769,0.05190091570469079,4.055889670162823,0.08075705337438657
58,43.74714820259353,0.0002183935108572852,3824030.081776293,0.00018999893210769773,1.0,11272.134703271939,6637.347563665266,1.0,15919797.162532004,0.0014504612471985413,0.0,0.0002898489890799542,3215.5620908291794,138171212.91629377,0.0001975404460141994,1.0,1783915709.5283475,1035.2815394770198,0.028108022984711954,0.0,7.122510530363175,474725.3791226479,0.00043344862539283156,6759894.063114149,16024605.2531081,2.7481176410173395e-05,1901.8111970073098,0.1839645404896565,0.21474290308931313,0.007331432661945585,2.174558522261082,92454624.69772787,0.010719823874354387,1.0,13170369.820283186,8.852110570460132,1.0,7.652521351368602,7838.087908090087,0.9505902598138303,0.06313295828779554,5738387.476224239,0.005555210115892432,31926072.093010064,0.034108128461628785,1.194225251618875,11.204738105856833,0.21669787373887378,322098.22385655815,0.6859769611928564,0.0,0.05084906480881009,180320.7479043294,15.252293717248183,98717939.061515,0.00023593710705086343,24335.79901704588,8.594281210900568e-06,9.646753471204464,0.010051957645507216,0.017931130033733114,1105.0162381489092,12596.929245010722,45452.68362469502,67273.96423619488,63110.62483711982,44569.49774127711,6367.065095212152,1.0737175456832357,0.18055809748724094,3.827134982513234,0.07724856134560441
59,43.843835245672246,0.12363752708192104,928889.0214979929,0.00010052507365874159,1.0,1125.1376563748192,1.6865716271299083,1.0,179315.75949166933,0.04491275644757062,0.0,0.10785011685637394,2.1494972310412535,403817.6062060435,0.0002173635407897344,1.0,212390745.83635136,187291.73810077537,0.022123175777776,0.0,5.073272264676704,90455108.729409,3.8571663561124885e-05,40540.08733937468,27620846.860535048,7.668346172074313e-05,1852.17564844998,0.1257688847943796,0.040402011693261394,0.004080922901706501,9817.349675017862,2316.7018741513207,0.010494335395678596,1.0,50375.17872780266,4.150220392361098,1.0,7.62260034167119,7630.152358290622,0.7890066616319141,0.042494526066694474,229992.52435520553,0.0004272152627885603,529139.9719932295,0.019098719484561703,2.6499944233001034,9.437736983561805,0.3148434480614849,446826.48768533405,0.4747987970984747,0.0,0.19939874014744305,33373.119227379066,1330.1804175070865,24500492.24713977,0.003664340646492649,4926.838880144114,5.626519521290802e-05,0.6428059676626031,0.011990551258784544,0.001468736913320017,1107.1421624816337,12635.308209278264,46026.21374595937,60635.99940161084,80111.13596190404,44273.34952361973,6375.40076187258,19.895156052945943,0.0224747815925566,4.127901921954735,0.06242553456380143
60,43.86564751730565,0.00010979708495094343,9195.462126593338,0.02476985076339066,1.0,75270.95219587903,47.73586647002301,1.0,3943.822496591472,0.06174965421765995,0.0,0.00032586693065077786,9999.491141641733,18848.232485896136,0.2184655542879419,1.0,3509492.0261731804,221481.04298614248,0.003395529047125159,0.0,29.343076778937682,25936311.291305277,0.00010984989850663266,23934.592622829023,6874278.612719312,0.0005207842242712393,1966.0959564197397,0.12618942836097485,0.01325941031058956,0.004464784481400102,1.0054695657611328,35742641.898227476,0.023467789821375717,1.0,9684.926518781156,1.007448741560076,1.0,43.72596572316485,7063.4983817273205,0.8759434204073812,0.01166891778579958,188349.72914256353,0.470502337083343,1179532.4140994635,0.0010361135659355345,0.3184568969389809,6.637868522408855,0.31622352170945006,1764335.4488080929,0.0002916868429874672,0.0,0.09546008351920664,219723.10621856563,1260.2914211232319,51499230.51491871,0.0018706398421287776,1038.7543846945669,0.0009693348567286515,0.11461803112439979,0.012248311701894728,0.016198342592878976,1108.714940734891,12551.223987267067,45496.71495620265,60542.51248422146,79104.1776382597,46373.05845680706,6358.807385823767,91.93803557201151,0.0718769714928623,4.068839790888138,0.07917970876171296
61,44.014514455744994,0.0001966332104305504,18254264.53931542,0.0003711400398138131,1.0,1105.5700369921499,31.196206755340555,1.0,1755.3585541701127,0.0619464709580217,0.0,0.0006669751448115057,9985.011743814619,108308280.24092361,0.34032002150347207,1.0,141207.303564502,6590.923942091904,0.004065883213382379,0.0,42.505007779453294,86855215.06576096,2.9538239670819904e-05,3890031.875375562,38844274.09925169,0.014734764191868208,975.6947316841133,0.6998305387167952,0.03767465118144994,0.017100722516486262,0.020736119166272358,1138652.5419239565,0.003202473760240237,1.0,437140.25371961336,3.8728964021252326,1.0,5.094527489647703,8272.612464156751,1.1430156322838547,0.0395202324176725,2869490.2933915854,0.0006803158668050609,804624.1993725554,0.016772298769281796,0.8097556743415214,13.578366914554996,0.2374362639245194,24537270.465011083,0.11201941233846457,0.0,0.39038440479325953,1194.3673425091997,23.038581192900857,8330.051952425732,0.24103981758586068,1760.99360969698,0.004718161690570047,7.100094515057143,0.008204916203904613,0.003704990596073984,1108.3444732137114,12536.15750512915,45532.95226485375,69083.16877493077,50238.77717311413,44990.24104511096,6369.196825890242,1.8185227143423999,0.07259349735153496,3.8674146675490744,0.08568976859080916
62,44.050694732537146,0.0014114552387786657,1303.0246452998356,0.4658377076747656,1.0,29348.269603329467,4.329647704053501,1.0,22584.94410122847,0.03224630964659777,0.0,0.017260958166319017,6.669231457671035,32393.047660449964,0.07510363547147544,1.0,12773513.75510555,8227.94329537484,0.004862710334879912,0.0,20.834892787496777,2042473.4506063582,0.00017201328111412294,1718260.9886620454,84949304.9795748,1.975040428797834e-05,1195.5115878499043,0.4791141418824356,0.0717851446763388,0.0017111655175804698,0.04463567636193476,81919.08070286439,0.00010905357569995387,1.0,1118211.43730003,4.845229692523608,1.0,11.227857963151175,7986.9333442570405,0.9653250806852176,0.017168980603971252,2502.78907178608,0.0030647547018668644,49316.80352694567,0.010512069172251996,2.3548493573829687,10.821796178021827,0.30493029927232573,845720.2899185659,0.04068487724743403,0.0,0.07898211878512704,7460837.483052101,194.31972178435143,126465.69643975316,0.04811928327439166,19505.231538150914,5.703260779572794e-06,0.04810430340033475,0.009656652647675816,0.00016208608779548278,1109.0509035892717,12471.130104298285,43814.2155008069,68022.80709766722,60376.04907670553,45110.694155819,6373.574403220739,2.2107057457500714,0.049426780175689966,3.8272469004099112,0.08388627503415783
63,44.05125181595985,0.0003212831062329419,473244.6358420321,0.00020006212157283612,1.0,7801.427017207649,16516.760447588847,1.0,17481082.000132814,0.0007747759299826959,0.0,0.00012104058667101871,8252.685215341457,177406186.3137054,0.0001648531955428106,1.0,985312335.6778405,1000.003384805815,0.019571502156109446,0.0,10.00444774115847,277956.1003408266,0.0006198397016524078,9777157.020912256,10674281.94867644,0.0001857314417588909,1939.5282515455617,0.17628056345548831,0.21276217924966245,0.1473220997051429,0.00010139823138892768,480648.11119222327,0.03511921986782838,1.0,3496946.8376852754,66.83924722185546,1.0,12.646158187856114,7859.977448813875,0.9756772756017452,0.03069185939845569,99366929.486843,0.0014411729431455128,404701.62665928784,0.003335246138338557,0.29787742436147147,10.858532611363344,0.21269453439794556,166408.46708499067,0.005440020296040389,0.0,0.3303557573682394,1011.140835561652,546.584548023139,2275134.729948472,0.002357751283800854,2043.7396470074746,9.81955348532608e-06,9.998973330013204,0.010313617007524164,0.055120198132865984,1105.799272799001,12469.142265257704,45566.73383216895,67800.40685836598,61737.8810968922,45065.81712287056,6366.261006091944,1.0262237940533347,0.1792281367903456,3.8688915851023533,0.07413667257634893
64,44.05983059356429,0.0006390177327457723,252742.21076827575,0.0003371308767502914,1.0,1934.704982013518,11.204763647750248,1.0,137651.8428502913,0.03878563981139119,0.0,0.011720589620033956,26.297890335775474,131457.20069705968,0.37323849537374104,1.0,51985847.68462555,2575.9519040983027,0.004030910449534658,0.0,48.296619103010244,19391476.13126907,6.869960816102226e-05,9765572.981499046,20030672.94605664,0.0001884317840533203,892.908772974865,0.6171166159348836,0.040726045300394344,0.002391428331109896,1587.5619815211278,4644.8647216619265,0.0023575521050310994,1.0,20536.516573448727,1.1169861290599294,1.0,4.941384515776356,8682.956594100104,0.9417805565290858,0.03946480216034755,1079.2195898726472,0.0004745564494023772,20447065.113641836,0.005717254829227772,0.1084850191538295,12.007598557961519,0.29493715046662883,2467288.3039727244,0.0035767919547012995,0.0,0.010057529845393605,1867335.8281554747,22.53536258041877,150808.73602304232,0.00981646471807621,21904.381762673576,6.326383865039906e-06,0.08835051390622847,0.008742183134277107,0.03229928659265567,1108.3476122488348,12559.9415981071,45696.3055820359,68486.78035663028,55213.618480211066,45100.05068983662,6364.023431604963,2.1426668967157063,0.06707785401328684,3.8594829793993637,0.07500720282194011
65,44.07082500867898,0.00025897370496798217,1511609.351515217,0.00010127383826630154,1.0,1320.3535577233765,26.382887768467192,1.0,275608.158926415,0.02293269842892773,0.0,0.02878259786495119,22.563587422135814,888803.2623244744,0.00014765166885263143,1.0,104471302.66295214,28855.548898696517,0.05170430323868791,0.0,1.6435970004236382,3159827.9042401086,3.8779270049353596e-05,600482.3130930258,94513846.86350575,0.00019472734835147392,1577.280194394597,0.31975832479407507,0.012710860721769822,0.021876662660145627,0.3338608694121429,13524460.194207003,0.00646712968621998,1.0,4149.48032790499,213.98905950808503,1.0,804.857619818578,8263.480564872478,0.8256534501086153,0.012143149168597052,105209.30942994481,0.0038548624848137505,17773641.661130562,0.007646091132531552,4.563890542253037,9.462550058371079,0.31616235656452213,5149478.864872398,0.0005967506764830309,0.0,0.010062088203527409,9568227.437936857,9585.424040908129,1214475.6172572568,0.0023398004491241107,1018.7647742856169,1.7443367070960354e-05,0.313796741852243,0.010725132839975901,0.0029984241007753524,1104.5004063853153,12649.798568639771,45742.90584926767,66454.73492082504,66910.5669837422,45330.23912033862,6372.638015761438,2.389969672461818,0.07208455968602784,3.7510762296055162,0.08187995965517421
66,44.14228978175368,0.0005808064089873059,29226191.795382764,0.006726215229217116,1.0,1551.3934731621855,1.7135516519750582,1.0,62500.41772716242,0.01960108355606602,0.0,0.061707245396889675,15.612097684956844,83540.48456474087,0.08040980890303866,1.0,8093824.625530296,456566.7076233438,0.002287338552715315,0.0,6.702906015568484,35485147.92594863,3.4980797790152183e-06,19160.162143969348,6718778.750493345,0.006999788050021231,1171.4968630175588,0.5451253016470928,0.13656070180061694,0.0001247182676999269,172.7137644053875,86859.80299247817,0.00973719304030595,1.0,16473.063024311683,2.3470385341978366,1.0,12.921701371309554,7593.338141106824,1.1235353726171058,0.05486444748818992,27186906.274851646,0.00046050666478318424,613916.5199252239,0.014475231564816535,6.108011414726698,11.657392251765309,0.24821125474358272,35405.362068211056,0.14565930049669581,0.0,2.3804537063966755,31092.452533776966,3572.6554131108746,30682118.293230876,0.011205877743755161,1009.239988565985,1.1510137188885997e-05,2.959989087759757,0.00863996732403612,0.00415747551338257,1108.2740131469384,12580.2797875679,45267.69384500531,69135.69929309576,52514.32166342337,45559.39517950788,6340.247916423904,1.6499619917739892,0.02074753854036118,3.8173416428948834,0.061419540073209614
67,44.18527298540822,0.00016810352873447326,93472672.52436534,0.005085482802456401,1.0,2603.9215150610394,4528.033069847833,1.0,32921.16307169288,0.0022263732229085825,0.0,0.00014045027051059255,3928.5585489380364,121307.5244295532,0.05714793340877332,1.0,2173843.1745664366,13403.371035307999,0.00028603500803295236,0.0,520.7891767842526,1380981.5931950596,0.002953448687958897,9996650.990383739,48098383.415372804,0.011501774269307473,1823.7010157754414,0.2340179281215966,0.25448910360801036,0.5295506189666259,0.12228846791657325,128400.62863652137,0.00013314571678010357,1.0,1131609.4876089667,11.645697633883124,1.0,11.764190269387178,7590.823614791145,0.983445990307164,0.012493975212798807,8120.425194894101,0.00013656995930559908,14572392.156774886,0.005638288836401709,0.9246139770033598,11.02813236301203,0.271019619366133,1867.8689380049116,0.00035316152215829225,0.0,0.012521692083544742,2857341.3754938766,67.02059204854424,41725970.81908728,0.18229225991146683,340812.2370846783,4.936971953067027e-06,9.804185235365868,0.009963577196309657,0.020222202733323705,1109.126214289623,12479.24324353173,45426.73359149799,66769.36254615325,62359.990448905606,44786.197403467304,6362.527171123055,1.0134655913691204,0.10867948506071609,3.8180156040291338,0.07700613564756181
68,44.20899985537841,0.001064577075789327,3793697.0774578364,0.00021592110793139442,1.0,17636.392275151484,2345.1309049602987,1.0,15075206.506470302,0.0007589309951345501,0.0,0.00026323741659840236,3606.2298179213262,135322929.21382186,0.00016018460697717974,1.0,1047279783.3253388,1026.5272203133927,0.020257580341821034,0.0,9.852339756336864,207175.4543717492,0.00028972276414342797,5859714.950430722,7860983.052846009,0.008399622147561755,1916.9405750284561,0.17917725132667142,0.2109206446388643,0.004059539298842075,0.0025364860023673187,4387859.7733695265,0.00451546000569223,1.0,143883.6611495217,1233.663200045606,1.0,12.56681639635714,7835.665356749087,0.9638583853882595,0.04949388786082915,337974.4967149511,0.037670685221806534,4287231.74696983,0.012541044532379133,4.686961973561903,11.120899601636347,0.23951414684146125,77626506.20815158,0.024566183413017022,0.0,0.015649959572505135,890608.0986011326,6.4905945385044115,1006100.0718154677,0.0012162503268866936,109871.62050352892,7.628734489994691e-06,8.025276788989494,0.009983209385509919,0.005032759878894561,1105.6361499950217,12525.75751559675,45610.07012871564,67498.8945008915,62524.896284356924,44696.187477733,6368.355661611088,1.0325916765697682,0.1831560251905021,3.8679359153288604,0.0743379327993529
69,44.30913497896222,0.00018127658871934835,95274355.5892101,0.01684464101741457,1.0,16221.750970134495,401.34401408442693,1.0,370597.0261434884,0.0022653059724447775,0.0,0.00024421828099366604,1636.5783436892798,926057.8979462755,0.03146173002276478,1.0,89238012.67328349,2564845.3854179312,0.00038024313330149864,0.0,19.69012122765708,3991.647849049957,0.005395244615705807,13563.073960434689,702379.601005053,0.0014961388488276333,2000.6768181701123,0.10000124593655553,0.2506801310110418,0.01770995958052215,3959.065710459235,87426048.59999707,0.0022018932494286495,1.0,4748.647255326466,10.061990663291972,1.0,18.183454325628308,7597.827164624283,0.9648279988535182,0.05269390085870002,611406.5964397074,0.0009502423238145387,172355.84660293814,0.008609602682185215,0.29467584393486895,10.700407818083773,0.17700193535398306,1450743.9563024791,0.011594912082951917,0.0,0.012256572824605488,465831.12176721747,1.0034841584331402,20115270.170248307,0.005964395446838391,21191.355639444348,1.0017977224449118e-06,0.688126004051992,0.01025813074346232,0.07244315730498599,1107.6854472581279,12570.158678328504,45447.63098487601,66311.76995482428,63115.82451446257,44929.622535853276,6365.299750782881,1.0917871359543287,0.015333590825720712,3.9786325924944568,0.04538528740651912
70,44.333836908302985,0.00010053459205442974,98629252.1213968,0.0137493510321988,1.0,1010.8375349546951,10.113708683374435,1.0,69127.83730503262,0.04743676781829917,0.0,0.0062417367785271,61.066606961470754,215123.8342933795,0.12201691489805272,1.0,20935274.034097612,1277.9224214357691,0.006450202808211697,0.0,35.77034426868653,91242297.00259584,1.1136618947008368e-05,6737994.311570256,15587415.78119784,2.1439367562230604e-05,802.3092512782684,0.6543115249999047,0.018516936617298953,0.00251641919916306,0.015251647879562864,440029.4767154474,0.0012952891569497282,1.0,177196.37375561005,6.39874937296021,1.0,3.98956862665764,8177.666777426337,1.0465922874218894,0.020809046467469908,12518.97464948174,0.0330744636342386,33484466.976701908,0.0030390781631473665,6.619489688776921,11.517038005927814,0.30172105666476373,1164384.9408150204,0.00023487206168636886,0.0,0.2356829144455183,854809.9525284196,8199.258335087148,1066188.9323804334,0.00031739955241982695,2768.1333648608825,2.4963154233329197e-05,9.498007539756852,0.008644405480336136,0.3305546188882672,1109.4710641882928,12470.767428534564,45450.72864275113,68490.95629095183,54232.80532939609,45438.199079758626,6371.607429563101,2.148316133805264,0.062092666423303966,3.855488215328767,0.07527943311222984
71,44.343763263751725,0.00010001777293094596,5266676.462402963,0.00013819904438472315,1.0,153531.488337265,11.234902556186356,1.0,12104.656785492914,0.03377708758558569,0.0,0.001221072470405684,9992.284712583029,2642699.788813298,0.00010117328235584587,1.0,10140.181067069858,97709911.51668707,0.0019355178014933932,0.0,1.671626163900052,1032271.7922082199,0.001030566687447202,538725.1986907427,10460028.070399081,0.013050396599023871,1646.6568684535225,0.44621529233772306,0.13331109018805898,0.03015215520973608,0.0010613335915317754,506793.516219883,0.005330718386083214,1.0,16295319.873920422,48.85378986018717,1.0,7.2458491784342245,8136.422085788582,1.1826579349514434,0.06446891185649022,26695.396149115,0.0008302188504809497,12051275.921251101,0.0004880105602822301,0.26859625310272156,12.853983852411247,0.17288920608267938,99933769.6610969,0.0009752712009396461,0.0,0.014827545316005577,4975.621777624833,8340.76758935456,22735535.615733597,0.8071045395499327,1179.7126870520144,0.015925580071946326,9.408709724961268,0.007626138880554986,0.0046178846448109495,1108.0312014003466,12895.69906943374,45202.48075933458,68107.74792745725,48091.04674635976,45474.21491846234,6356.634783093869,1.2685995704248494,0.10122532737411177,3.709546419451992,0.08433861989407017
72,44.357223538601886,0.00010000450856324474,84465.57249701883,0.0008982296153505323,1.0,77855.37305015969,44.25129452019124,1.0,5435.769343577855,0.05152217518890642,0.0,0.0005225537756143438,3097.370872829624,36287.23188620534,0.13687117009423366,1.0,1346187.147854897,144941.4160575857,0.004010417715049651,0.0,15.999784750048928,99794374.40787315,1.2453617709797801e-05,15395.942838759003,14944237.123953111,0.00016462035352188275,1842.4070636002814,0.22810516544853832,0.2433661938690444,0.004194479536921362,0.008328518216783012,52029965.748664804,0.019474357576550163,1.0,421874.84440544253,625.1035423802992,1.0,6.961959780176526,7924.225212117031,0.8026943572484938,0.05544080402960359,1003.2472316041606,0.00016936720866700557,16785.777031362177,0.0005734059564288808,5.234259259582635,6.608027017999601,0.30336840625136,1439196.0885079491,0.0012678858353815734,0.0,0.15467023664535726,23869.800540801403,207.05587133953873,785803.8277782575,0.0004994753156319752,17980.234436001763,0.0012606357819466452,0.33245666194462437,0.011669498701037244,0.1078862381279069,1108.1667366641236,12548.794866398433,45517.31963828209,60339.11277092705,77962.23484574199,46286.59033476501,6364.563443561839,22.94888501846357,0.12076044646785188,4.016707803401015,0.0900222907485725
